RewardTableId,UnanalyzedLogGradeId,CommonRewardId,CommonRewardType
4191,5,120000004,2
4192,4,120024,3
4193,4,120034,3
4194,4,120044,3
4195,4,120054,3
4196,3,120241,3
4197,3,120251,3
4198,3,120261,3
4199,3,120271,3
4200,3,120300,3
4201,3,120310,3
4202,3,120320,3
4203,3,120330,3
4204,3,120340,3
4205,3,120350,3
4206,3,120360,3
4207,3,120370,3
4208,3,120380,3
4209,3,120390,3
4210,3,120400,3
4211,3,120410,3
4212,3,120420,3
4213,3,120430,3
4214,3,120450,3
4215,3,120460,3
4216,3,120550,3
4217,3,120560,3
4218,3,120570,3
4219,3,120990,3
4220,3,121000,3
4221,3,121010,3
4222,3,121020,3
4223,4,140000,3
4224,4,150010,3
4225,4,150020,3
4226,4,150030,3
4227,4,150040,3
4229,3,110000070,1
4230,3,110000080,1
4231,4,110000100,1
4232,5,110000110,1
4233,1,107000000,2
4234,2,107000001,2
4235,3,107000002,2
4236,4,107000003,2
4237,5,107000004,2
4238,1,120000000,2
4239,2,120000001,2
4240,3,120000002,2
4241,4,120000003,2
4242,5,120000004,2
4243,4,120024,3
4244,4,120034,3
4245,4,120044,3
4246,4,120054,3
4247,3,120241,3
4248,3,120251,3
4249,3,120261,3
4250,3,120271,3
4251,3,120300,3
4252,3,120310,3
4253,3,120320,3
4254,3,120330,3
4255,3,120340,3
4256,3,120350,3
4257,3,120360,3
4258,3,120370,3
4259,3,120380,3
4260,3,120390,3
4261,3,120400,3
4262,3,120410,3
4263,3,120420,3
4264,3,120430,3
4265,3,120450,3
4266,3,120460,3
4267,3,120550,3
4268,3,120560,3
4269,3,120570,3
4270,3,120990,3
4271,3,121000,3
4272,3,121010,3
4273,3,121020,3
4274,4,140000,3
4275,4,150010,3
4276,4,150020,3
4277,4,150030,3
4278,4,150040,3
4280,3,106000060,1
4281,3,106000070,1
4282,3,106000080,1
4283,3,101000070,1
4284,3,110000060,1
4285,4,106000100,1
4286,4,106000110,1
4287,4,104000090,1
4288,5,106000120,1
4289,1,103000000,2
4290,2,103000001,2
4291,3,103000002,2
4292,4,103000003,2
4293,5,103000004,2
4294,1,112000000,2
4295,2,112000001,2
4296,3,112000002,2
4297,4,112000003,2
4298,5,112000004,2
4299,3,170004,3
4301,3,105000060,1
4302,3,105000070,1
4303,3,105000080,1
4304,3,104000050,1
4305,3,106000050,1
4306,4,105000100,1
4307,4,105000110,1
4308,4,108000090,1
4309,4,110000090,1
4310,5,105000120,1
4311,1,109000000,2
4312,2,109000001,2
4313,3,109000002,2
4314,4,109000003,2
4315,5,109000004,2
4316,1,112000000,2
4317,2,112000001,2
4318,3,112000002,2
4319,4,112000003,2
4320,5,112000004,2
4321,4,130024,3
4322,4,130034,3
4323,4,130044,3
4324,4,130054,3
4325,3,130060,3
4326,3,130070,3
4327,3,130080,3
4328,3,130090,3
4329,3,130100,3
4330,3,130110,3
4331,3,130120,3
4332,3,130130,3
4333,3,130140,3
4334,3,130150,3
4335,3,130160,3
4336,3,130170,3
4337,3,130180,3
4338,3,130190,3
4339,3,130200,3
4340,3,130420,3
4341,3,130510,3
4342,3,130520,3
4343,3,130530,3
4344,3,130540,3
4345,3,130660,3
4346,4,140000,3
4347,4,150010,3
4348,4,150020,3
4349,4,150030,3
4350,4,150040,3
4352,3,101000050,1
4353,3,101000060,1
4354,3,101000080,1
4355,3,103000060,1
4356,3,103000070,1
4357,3,103000080,1
4358,3,101000040,1
4359,3,109000060,1
4360,3,109000070,1
4361,3,109000080,1
4362,3,110000050,1
4363,4,101000090,1
4364,4,102000090,1
4365,4,103000100,1
4366,4,101000100,1
4367,4,101000110,1
4368,4,109000100,1
4369,5,101000120,1
4370,5,103000120,1
4371,5,109000110,1
4372,1,101000000,2
4373,2,101000001,2
4374,3,101000002,2
4375,4,101000008,2
4376,5,101000004,2
4377,1,112000000,2
4378,2,112000001,2
4379,3,112000002,2
4380,4,112000003,2
4381,5,112000004,2
4382,3,180004,3
4384,3,104000060,1
4385,3,104000070,1
4386,3,104000080,1
4387,3,102000050,1
4388,4,104000100,1
4389,4,104000110,1
4390,4,107000090,1
4391,5,104000120,1
4392,1,111000000,2
4393,2,111000001,2
4394,3,111000002,2
4395,4,111000003,2
4396,5,111000004,2
4397,1,120000000,2
4398,2,120000001,2
4399,3,120000002,2
4400,4,120000003,2
4401,5,120000004,2
4402,4,110024,3
4403,4,110034,3
4404,4,110044,3
4405,4,110054,3
4406,3,110060,3
4407,3,110070,3
4408,3,110080,3
4409,3,110090,3
4410,3,110100,3
4411,3,110110,3
4412,3,110120,3
4413,3,110130,3
4414,3,110140,3
4415,3,110150,3
4416,3,110160,3
4417,3,110170,3
4418,3,110180,3
4419,3,110190,3
4420,3,110200,3
4421,3,110210,3
4422,3,110220,3
4423,3,110230,3
4424,3,110240,3
4425,3,110250,3
4426,3,110260,3
4427,3,110270,3
4428,3,110620,3
4429,3,110670,3
4430,4,140000,3
4431,4,150010,3
4432,4,150020,3
4433,4,150030,3
4434,4,150040,3
4436,3,107000060,1
4437,3,107000070,1
4438,3,107000080,1
4439,3,108000050,1
4440,3,109000050,1
4441,4,107000100,1
4442,4,103000090,1
4443,5,107000110,1
4444,1,105000000,2
4445,2,105000001,2
4446,3,105000002,2
4447,4,105000003,2
4448,5,105000004,2
4449,1,120000000,2
4450,2,120000001,2
4451,3,120000002,2
4452,4,120000003,2
4453,5,120000004,2
4454,4,130024,3
4455,4,130034,3
4456,4,130044,3
4457,4,130054,3
4458,3,130060,3
4459,3,130070,3
4460,3,130080,3
4461,3,130090,3
4462,3,130100,3
4463,3,130110,3
4464,3,130120,3
4465,3,130130,3
4466,3,130140,3
4467,3,130150,3
4468,3,130160,3
4469,3,130170,3
4470,3,130180,3
4471,3,130190,3
4472,3,130200,3
4473,3,130420,3
4474,3,130510,3
4475,3,130520,3
4476,3,130530,3
4477,3,130540,3
4478,3,130660,3
4479,4,140000,3
4480,4,150010,3
4481,4,150020,3
4482,4,150030,3
4483,4,150040,3
4485,1,109000010,1
4486,2,109000020,1
4487,2,109000030,1
4488,2,109000040,1
4489,3,109000050,1
4490,3,109000060,1
4491,3,109000070,1
4492,3,109000080,1
4493,4,109000090,1
4494,4,109000100,1
4495,5,109000110,1
4496,1,170000,3
4497,2,170001,3
4498,3,170002,3
4499,4,170003,3
4500,5,170004,3
4501,1,180000,3
4502,2,180001,3
4503,3,180002,3
4504,4,180003,3
4505,5,180004,3
4506,1,201000010,8
4507,1,292000010,8
4508,1,299000040,8
4509,1,299000070,8
4510,1,299000110,8
4511,1,299000120,8
4512,1,299000140,8
4513,2,202000010,8
4514,2,290000010,8
4515,2,299000010,8
4516,2,299000150,8
4517,2,299000190,8
4518,2,299000200,8
4519,2,299000210,8
4520,3,298000050,8
4521,3,298000060,8
4522,3,299000060,8
4523,3,299000170,8
4524,4,140000,3
4525,5,150010,3
4526,5,150020,3
4527,5,150030,3
4528,5,150040,3
4530,1,109000010,1
4531,2,109000020,1
4532,2,109000030,1
4533,2,109000040,1
4534,3,109000050,1
4535,3,109000060,1
4536,3,109000070,1
4537,3,109000080,1
4538,4,109000090,1
4539,4,109000100,1
4540,5,109000110,1
4541,1,170000,3
4542,2,170001,3
4543,3,170002,3
4544,4,170003,3
4545,5,170004,3
4546,1,180000,3
4547,2,180001,3
4548,3,180002,3
4549,4,180003,3
4550,5,180004,3
4551,1,201000010,8
4552,1,292000010,8
4553,1,299000040,8
4554,1,299000070,8
4555,1,299000110,8
4556,1,299000120,8
4557,1,299000140,8
4558,2,202000010,8
4559,2,290000010,8
4560,2,299000010,8
4561,2,299000150,8
4562,2,299000190,8
4563,2,299000200,8
4564,2,299000210,8
4565,3,298000050,8
4566,3,298000060,8
4567,3,299000060,8
4568,3,299000170,8
4569,4,140000,3
4570,5,150010,3
4571,5,150020,3
4572,5,150030,3
4573,5,150040,3
4575,3,109000050,1
4576,3,109000060,1
4577,3,109000070,1
4578,3,109000080,1
4579,4,109000090,1
4580,4,109000100,1
4581,5,109000110,1
4582,1,170000,3
4583,2,170001,3
4584,3,170002,3
4585,4,170003,3
4586,5,170004,3
4587,1,180000,3
4588,2,180001,3
4589,3,180002,3
4590,4,180003,3
4591,5,180004,3
4592,1,201000010,8
4593,1,292000010,8
4594,1,299000040,8
4595,1,299000070,8
4596,1,299000110,8
4597,1,299000120,8
4598,1,299000140,8
4599,2,202000010,8
4600,2,290000010,8
4601,2,299000010,8
4602,2,299000150,8
4603,2,299000190,8
4604,2,299000200,8
4605,2,299000210,8
4606,3,298000050,8
4607,3,298000060,8
4608,3,299000060,8
4609,3,299000170,8
4610,4,140000,3
4611,5,150010,3
4612,5,150020,3
4613,5,150030,3
4614,5,150040,3
4616,3,109000050,1
4617,3,109000060,1
4618,3,109000070,1
4619,3,109000080,1
4620,4,109000090,1
4621,4,109000100,1
4622,5,109000110,1
4623,1,170000,3
4624,2,170001,3
4625,3,170002,3
4626,4,170003,3
4627,5,170004,3
4628,1,180000,3
4629,2,180001,3
4630,3,180002,3
4631,4,180003,3
4632,5,180004,3
4633,1,201000010,8
4634,1,292000010,8
4635,1,299000040,8
4636,1,299000070,8
4637,1,299000110,8
4638,1,299000120,8
4639,1,299000140,8
4640,2,202000010,8
4641,2,290000010,8
4642,2,299000010,8
4643,2,299000150,8
4644,2,299000190,8
4645,2,299000200,8
4646,2,299000210,8
4647,3,298000050,8
4648,3,298000060,8
4649,3,299000060,8
4650,3,299000170,8
4651,4,140000,3
4652,5,150010,3
4653,5,150020,3
4654,5,150030,3
4655,5,150040,3
4657,3,109000050,1
4658,3,109000060,1
4659,3,109000070,1
4660,3,109000080,1
4661,4,109000090,1
4662,4,109000100,1
4663,5,109000110,1
4664,1,170000,3
4665,2,170001,3
4666,3,170002,3
4667,4,170003,3
4668,5,170004,3
4669,1,180000,3
4670,2,180001,3
4671,3,180002,3
4672,4,180003,3
4673,5,180004,3
4674,1,201000010,8
4675,1,292000010,8
4676,1,299000040,8
4677,1,299000070,8
4678,1,299000110,8
4679,1,299000120,8
4680,1,299000140,8
4681,2,202000010,8
4682,2,290000010,8
4683,2,299000010,8
4684,2,299000150,8
4685,2,299000190,8
4686,2,299000200,8
4687,2,299000210,8
4688,3,298000050,8
4689,3,298000060,8
4690,3,299000060,8
4691,3,299000170,8
4692,4,140000,3
4693,5,150010,3
4694,5,150020,3
4695,5,150030,3
4696,5,150040,3
4697,5,190000,3
4698,5,200000,3
4699,5,210000,3
4701,3,102000060,1
4702,3,102000070,1
4703,3,102000080,1
4704,3,103000050,1
4705,3,105000050,1
4706,4,102000100,1
4707,4,102000110,1
4708,4,106000090,1
4709,4,109000090,1
4710,5,102000120,1
4711,1,102000000,2
4712,2,102000001,2
4713,3,102000002,2
4714,4,102000003,2
4715,5,102000004,2
4716,1,112000000,2
4717,2,112000001,2
4718,3,112000002,2
4719,4,112000003,2
4720,5,112000004,2
4721,3,170004,3
4722,4,170005,3
4724,3,110000070,1
4725,3,110000080,1
4726,4,110000100,1
4727,5,110000110,1
4728,1,107000000,2
4729,2,107000001,2
4730,3,107000002,2
4731,4,107000003,2
4732,5,107000004,2
4733,1,120000000,2
4734,2,120000001,2
4735,3,120000002,2
4736,4,120000003,2
4737,5,120000004,2
4738,4,120024,3
4739,4,120034,3
4740,4,120044,3
4741,4,120054,3
4742,3,120241,3
4743,3,120251,3
4744,3,120261,3
4745,3,120271,3
4746,3,120300,3
4747,3,120310,3
4748,3,120320,3
4749,3,120330,3
4750,3,120340,3
4751,3,120350,3
4752,3,120360,3
4753,3,120370,3
4754,3,120380,3
4755,3,120390,3
4756,3,120400,3
4757,3,120410,3
4758,3,120420,3
4759,3,120430,3
4760,3,120450,3
4761,3,120460,3
4762,3,120550,3
4763,3,120560,3
4764,3,120570,3
4765,3,120990,3
4766,3,121000,3
4767,3,121010,3
4768,3,121020,3
4769,4,140000,3
4770,4,150010,3
4771,4,150020,3
4772,4,150030,3
4773,4,150040,3
4775,3,105000060,1
4776,3,105000070,1
4777,3,105000080,1
4778,3,104000050,1
4779,3,106000050,1
4780,4,105000100,1
4781,4,105000110,1
4782,4,108000090,1
4783,4,110000090,1
4784,5,105000120,1
4785,1,109000000,2
4786,2,109000001,2
4787,3,109000002,2
4788,4,109000003,2
4789,5,109000004,2
4790,1,112000000,2
4791,2,112000001,2
4792,3,112000002,2
4793,4,112000003,2
4794,5,112000004,2
4795,4,130024,3
4796,4,130034,3
4797,4,130044,3
4798,4,130054,3
4799,3,130060,3
4800,3,130070,3
4801,3,130080,3
4802,3,130090,3
4803,3,130100,3
4804,3,130110,3
4805,3,130120,3
4806,3,130130,3
4807,3,130140,3
4808,3,130150,3
4809,3,130160,3
4810,3,130170,3
4811,3,130180,3
4812,3,130190,3
4813,3,130200,3
4814,3,130420,3
4815,3,130510,3
4816,3,130520,3
4817,3,130530,3
4818,3,130540,3
4819,3,130660,3
4820,4,140000,3
4821,4,150010,3
4822,4,150020,3
4823,4,150030,3
4824,4,150040,3
4826,3,104000060,1
4827,3,104000070,1
4828,3,104000080,1
4829,3,102000050,1
4830,4,104000100,1
4831,4,104000110,1
4832,4,107000090,1
4833,5,104000120,1
4834,1,111000000,2
4835,2,111000001,2
4836,3,111000002,2
4837,4,111000003,2
4838,5,111000004,2
4839,1,120000000,2
4840,2,120000001,2
4841,3,120000002,2
4842,4,120000003,2
4843,5,120000004,2
4844,4,110024,3
4845,4,110034,3
4846,4,110044,3
4847,4,110054,3
4848,3,110060,3
4849,3,110070,3
4850,3,110080,3
4851,3,110090,3
4852,3,110100,3
4853,3,110110,3
4854,3,110120,3
4855,3,110130,3
4856,3,110140,3
4857,3,110150,3
4858,3,110160,3
4859,3,110170,3
4860,3,110180,3
4861,3,110190,3
4862,3,110200,3
4863,3,110210,3
4864,3,110220,3
4865,3,110230,3
4866,3,110240,3
4867,3,110250,3
4868,3,110260,3
4869,3,110270,3
4870,3,110620,3
4871,3,110670,3
4872,4,140000,3
4873,4,150010,3
4874,4,150020,3
4875,4,150030,3
4876,4,150040,3
4878,3,107000060,1
4879,3,107000070,1
4880,3,107000080,1
4881,3,108000050,1
4882,3,109000050,1
4883,4,107000100,1
4884,4,103000090,1
4885,5,107000110,1
4886,1,105000000,2
4887,2,105000001,2
4888,3,105000002,2
4889,4,105000003,2
4890,5,105000004,2
4891,1,120000000,2
4892,2,120000001,2
4893,3,120000002,2
4894,4,120000003,2
4895,5,120000004,2
4896,3,180004,3
4897,4,180005,3
4899,3,106000060,1
4900,3,106000070,1
4901,3,106000080,1
4902,3,101000070,1
4903,3,110000060,1
4904,4,106000100,1
4905,4,106000110,1
4906,4,104000090,1
4907,5,106000120,1
4908,1,103000000,2
4909,2,103000001,2
4910,3,103000002,2
4911,4,103000003,2
4912,5,103000004,2
4913,1,112000000,2
4914,2,112000001,2
4915,3,112000002,2
4916,4,112000003,2
4917,5,112000004,2
4918,3,170004,3
4919,4,170005,3
4921,3,112000020,1
4922,3,112000030,1
4923,4,112000040,1
4924,5,112000060,1
4925,1,101000000,2
4926,2,101000001,2
4927,3,101000002,2
4928,4,101000008,2
4929,5,101000004,2
4930,1,112000000,2
4931,2,112000001,2
4932,3,112000002,2
4933,4,112000003,2
4934,5,112000004,2
4935,3,170004,3
4936,4,170005,3
4938,3,104000170,1
4939,4,104000180,1
4940,5,104000190,1
4941,1,115000000,2
4942,2,115000001,2
4943,3,115000002,2
4944,4,115000003,2
4945,5,115000004,2
4946,1,120000000,2
4947,2,120000001,2
4948,3,120000002,2
4949,4,120000003,2
4950,5,120000004,2
4951,4,120024,3
4952,4,120034,3
4953,4,120044,3
4954,4,120054,3
4955,3,120241,3
4956,3,120251,3
4957,3,120261,3
4958,3,120271,3
4959,3,120300,3
4960,3,120310,3
4961,3,120320,3
4962,3,120330,3
4963,3,120340,3
4964,3,120350,3
4965,3,120360,3
4966,3,120370,3
4967,3,120380,3
4968,3,120390,3
4969,3,120400,3
4970,3,120410,3
4971,3,120420,3
4972,3,120430,3
4973,3,120450,3
4974,3,120460,3
4975,3,120550,3
4976,3,120560,3
4977,3,120570,3
4978,3,120990,3
4979,3,121000,3
4980,3,121010,3
4981,3,121020,3
4982,4,140000,3
4983,4,150010,3
4984,4,150020,3
4985,4,150030,3
4986,4,150040,3
4988,3,111000010,1
4989,3,111000020,1
4990,3,111000030,1
4991,4,111000040,1
4992,5,111000060,1
4993,1,101000000,2
4994,2,101000001,2
4995,3,101000002,2
4996,4,101000008,2
4997,5,101000004,2
4998,1,120000000,2
4999,2,120000001,2
5000,3,120000002,2
5001,4,120000003,2
5002,5,120000004,2
5003,4,110024,3
5004,4,110034,3
5005,4,110044,3
5006,4,110054,3
5007,3,110060,3
5008,3,110070,3
5009,3,110080,3
5010,3,110090,3
5011,3,110100,3
5012,3,110110,3
5013,3,110120,3
5014,3,110130,3
5015,3,110140,3
5016,3,110150,3
5017,3,110160,3
5018,3,110170,3
5019,3,110180,3
5020,3,110190,3
5021,3,110200,3
5022,3,110210,3
5023,3,110220,3
5024,3,110230,3
5025,3,110240,3
5026,3,110250,3
5027,3,110260,3
5028,3,110270,3
5029,3,110620,3
5030,3,110670,3
5031,4,140000,3
5032,4,150010,3
5033,4,150020,3
5034,4,150030,3
5035,4,150040,3
5037,3,108000060,1
5038,3,108000070,1
5039,3,108000080,1
5040,3,107000050,1
5041,3,112000010,1
5042,4,108000100,1
5043,4,105000090,1
5044,5,108000110,1
5045,1,108000000,2
5046,2,108000001,2
5047,3,108000002,2
5048,4,108000003,2
5049,5,108000004,2
5050,1,120000000,2
5051,2,120000001,2
5052,3,120000002,2
5053,4,120000003,2
5054,5,120000004,2
5055,4,130024,3
5056,4,130034,3
5057,4,130044,3
5058,4,130054,3
5059,3,130060,3
5060,3,130070,3
5061,3,130080,3
5062,3,130090,3
5063,3,130100,3
5064,3,130110,3
5065,3,130120,3
5066,3,130130,3
5067,3,130140,3
5068,3,130150,3
5069,3,130160,3
5070,3,130170,3
5071,3,130180,3
5072,3,130190,3
5073,3,130200,3
5074,3,130420,3
5075,3,130510,3
5076,3,130520,3
5077,3,130530,3
5078,3,130540,3
5079,3,130660,3
5080,4,140000,3
5081,4,150010,3
5082,4,150020,3
5083,4,150030,3
5084,4,150040,3
5086,3,111000010,1
5087,3,111000020,1
5088,3,111000030,1
5089,4,111000040,1
5090,5,111000060,1
5091,1,170002,3
5092,2,170003,3
5093,3,170004,3
5094,1,180002,3
5095,2,180003,3
5096,3,180004,3
5097,1,201000010,8
5098,1,292000010,8
5099,1,299000040,8
5100,1,299000070,8
5101,1,299000110,8
5102,1,299000120,8
5103,1,299000140,8
5104,2,202000010,8
5105,2,290000010,8
5106,2,299000010,8
5107,2,299000150,8
5108,2,299000190,8
5109,2,299000200,8
5110,2,299000210,8
5111,3,298000050,8
5112,3,298000060,8
5113,3,299000060,8
5114,3,299000170,8
5115,4,140000,3
5116,5,150010,3
5117,5,150020,3
5118,5,150030,3
5119,5,150040,3
5121,3,111000010,1
5122,3,111000020,1
5123,3,111000030,1
5124,4,111000040,1
5125,5,111000060,1
5126,2,170003,3
5127,3,170004,3
5128,2,180003,3
5129,3,180004,3
5130,1,201000010,8
5131,1,292000010,8
5132,1,299000040,8
5133,1,299000070,8
5134,1,299000110,8
5135,1,299000120,8
5136,1,299000140,8
5137,2,202000010,8
5138,2,290000010,8
5139,2,299000010,8
5140,2,299000150,8
5141,2,299000190,8
5142,2,299000200,8
5143,2,299000210,8
5144,3,298000050,8
5145,3,298000060,8
5146,3,299000060,8
5147,3,299000170,8
5148,4,140000,3
5149,5,150010,3
5150,5,150020,3
5151,5,150030,3
5152,5,150040,3
5154,3,111000010,1
5155,3,111000020,1
5156,3,111000030,1
5157,4,111000040,1
5158,5,111000060,1
5159,3,170004,3
5160,3,180004,3
5161,1,201000010,8
5162,1,292000010,8
5163,1,299000040,8
5164,1,299000070,8
5165,1,299000110,8
5166,1,299000120,8
5167,1,299000140,8
5168,2,202000010,8
5169,2,290000010,8
5170,2,299000010,8
5171,2,299000150,8
5172,2,299000190,8
5173,2,299000200,8
5174,2,299000210,8
5175,3,298000050,8
5176,3,298000060,8
5177,3,299000060,8
5178,3,299000170,8
5179,4,140000,3
5180,5,150010,3
5181,5,150020,3
5182,5,150030,3
5183,5,150040,3
5185,3,111000010,1
5186,3,111000020,1
5187,3,111000030,1
5188,4,111000040,1
5189,5,111000060,1
5190,3,170004,3
5191,3,180004,3
5192,1,201000010,8
5193,1,292000010,8
5194,1,299000040,8
5195,1,299000070,8
5196,1,299000110,8
5197,1,299000120,8
5198,1,299000140,8
5199,2,202000010,8
5200,2,290000010,8
5201,2,299000010,8
5202,2,299000150,8
5203,2,299000190,8
5204,2,299000200,8
5205,2,299000210,8
5206,3,298000050,8
5207,3,298000060,8
5208,3,299000060,8
5209,3,299000170,8
5210,4,140000,3
5211,5,150010,3
5212,5,150020,3
5213,5,150030,3
5214,5,150040,3
5216,3,111000010,1
5217,3,111000020,1
5218,3,111000030,1
5219,4,111000040,1
5220,5,111000060,1
5221,3,170004,3
5222,3,180004,3
5223,1,201000010,8
5224,1,292000010,8
5225,1,299000040,8
5226,1,299000070,8
5227,1,299000110,8
5228,1,299000120,8
5229,1,299000140,8
5230,2,202000010,8
5231,2,290000010,8
5232,2,299000010,8
5233,2,299000150,8
5234,2,299000190,8
5235,2,299000200,8
5236,2,299000210,8
5237,3,298000050,8
5238,3,298000060,8
5239,3,299000060,8
5240,3,299000170,8
5241,4,140000,3
5242,5,150010,3
5243,5,150020,3
5244,5,150030,3
5245,5,150040,3
5246,5,190000,3
5247,5,200000,3
5248,5,210000,3
5250,3,101000050,1
5251,3,101000060,1
5252,3,101000080,1
5253,3,101000040,1
5254,3,109000060,1
5255,3,109000070,1
5256,3,109000080,1
5257,3,105000060,1
5258,3,105000070,1
5259,3,105000080,1
5260,3,104000050,1
5261,3,106000050,1
5262,4,101000090,1
5263,4,101000100,1
5264,4,101000110,1
5265,4,109000100,1
5266,4,105000100,1
5267,4,105000110,1
5268,4,108000090,1
5269,4,110000090,1
5270,5,101000120,1
5271,5,109000110,1
5272,5,105000120,1
5273,1,101000000,2
5274,2,101000001,2
5275,3,101000002,2
5276,4,101000008,2
5277,5,101000004,2
5278,1,109000000,2
5279,2,109000001,2
5280,3,109000002,2
5281,4,109000003,2
5282,5,109000004,2
5283,3,170004,3
5284,4,170005,3
5285,3,180004,3
5286,4,180005,3
5287,4,140000,3
5288,4,150010,3
5289,4,150020,3
5290,4,150030,3
5291,4,150040,3
5293,3,102000060,1
5294,3,102000070,1
5295,3,102000080,1
5296,3,103000050,1
5297,3,105000050,1
5298,3,107000060,1
5299,3,107000070,1
5300,3,107000080,1
5301,3,108000050,1
5302,3,109000050,1
5303,3,103000060,1
5304,3,103000070,1
5305,3,103000080,1
5306,3,110000050,1
5307,4,102000100,1
5308,4,102000110,1
5309,4,106000090,1
5310,4,109000090,1
5311,4,107000100,1
5312,4,103000090,1
5313,4,102000090,1
5314,4,103000100,1
5315,5,102000120,1
5316,5,107000110,1
5317,5,103000120,1
5318,1,102000000,2
5319,2,102000001,2
5320,3,102000002,2
5321,4,102000003,2
5322,5,102000004,2
5323,1,105000000,2
5324,2,105000001,2
5325,3,105000002,2
5326,4,105000003,2
5327,5,105000004,2
5328,1,112000000,2
5329,2,112000001,2
5330,3,112000002,2
5331,4,112000003,2
5332,5,112000004,2
5333,4,110024,3
5334,4,110034,3
5335,4,110044,3
5336,4,110054,3
5337,3,110060,3
5338,3,110070,3
5339,3,110080,3
5340,3,110090,3
5341,3,110100,3
5342,3,110110,3
5343,3,110120,3
5344,3,110130,3
5345,3,110140,3
5346,3,110150,3
5347,3,110160,3
5348,3,110170,3
5349,3,110180,3
5350,3,110190,3
5351,3,110200,3
5352,3,110210,3
5353,3,110220,3
5354,3,110230,3
5355,3,110240,3
5356,3,110250,3
5357,3,110260,3
5358,3,110270,3
5359,3,110620,3
5360,3,110670,3
5361,4,140000,3
5362,4,150010,3
5363,4,150020,3
5364,4,150030,3
5365,4,150040,3
5367,3,106000060,1
5368,3,106000070,1
5369,3,106000080,1
5370,3,101000070,1
5371,3,110000060,1
5372,3,104000060,1
5373,3,104000070,1
5374,3,104000080,1
5375,3,102000050,1
5376,3,104000170,1
5377,3,104000260,1
5378,4,106000100,1
5379,4,106000110,1
5380,4,104000090,1
5381,4,104000100,1
5382,4,104000110,1
5383,4,107000090,1
5384,4,104000180,1
5385,4,104000270,1
5386,5,106000120,1
5387,5,104000120,1
5388,5,104000190,1
5389,1,103000000,2
5390,2,103000001,2
5391,3,103000002,2
5392,4,103000003,2
5393,5,103000004,2
5394,1,111000000,2
5395,2,111000001,2
5396,3,111000002,2
5397,4,111000003,2
5398,5,111000004,2
5399,1,115000000,2
5400,2,115000001,2
5401,3,115000002,2
5402,4,115000003,2
5403,5,115000004,2
5404,4,120024,3
5405,4,120034,3
5406,4,120044,3
5407,4,120054,3
5408,3,120241,3
5409,3,120251,3
5410,3,120261,3
5411,3,120271,3
5412,3,120300,3
5413,3,120310,3
5414,3,120320,3
5415,3,120330,3
5416,3,120340,3
5417,3,120350,3
5418,3,120360,3
5419,3,120370,3
5420,3,120380,3
5421,3,120390,3
5422,3,120400,3
5423,3,120410,3
5424,3,120420,3
5425,3,120430,3
5426,3,120450,3
5427,3,120460,3
5428,3,120550,3
5429,3,120560,3
5430,3,120570,3
5431,3,120990,3
5432,3,121000,3
5433,3,121010,3
5434,3,121020,3
5435,4,140000,3
5436,4,150010,3
5437,4,150020,3
5438,4,150030,3
5439,4,150040,3
5441,3,111000010,1
5442,3,111000020,1
5443,3,111000030,1
5444,3,112000020,1
5445,3,112000030,1
5446,3,108000060,1
5447,3,108000070,1
5448,3,108000080,1
5449,3,107000050,1
5450,3,112000010,1
