HeroLogId,CharaId,Name,Nickname,Rarity,WeaponTypeId,HeroLogRoleId,CostumeTypeId,UnitId,DefaultEquipmentId1,DefaultEquipmentId2,SkillTableSubId,HpMin,HpMax,StrMin,StrMax,VitMin,VitMax,IntMin,IntMax,Property1PropertyId,Property1Value1,Property1Value2,Property2PropertyId,Property2Value1,Property2Value2,Property3PropertyId,Property3Value1,Property3Value2,Property4PropertyId,Property4Value1,Property4Value2,FlavorText,SalePrice,CompositionExp,AwakeningExp,Slot4UnlockLevel,Slot5UnlockLevel,CutinImage,CutinImageAwake,CutinUpperSideText,CharaCommentImage,CharaCommentImageAwake,QuestStartIntroduce,QuestStartIntroduceAwake,QuestCharaIcon,QuestCharaIconAwake,QuestCharaIconLoss,QuestCharaIconAwakeLoss,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
111000070,11,"アリス","心安らぐひと時",4,1,4,0,111000070,201000000,-1,111000070,1840,185470,204,20322,90,9275,150,15320,1,0,0,1,0,0,2,0,0,2,0,0,"普段は騎士然とし、凛とした態度<br>を崩さない彼女だが、親しき者の<br>前ではこうして柔和な表情を見せ<br>ることもある。",800,10000,100,10,20,"hlog_111000070_alc_4_01_xxx","hlog_111000070_alc_4_01_xxx",False,"Chara_comment/111000070","Chara_comment/111000070","111000070_cha","111000070_cha","Chara_icon/111000070","Chara_icon/111000070","Chara_icon_loss/111000070","Chara_icon_loss/111000070","2019/01/01",True,"1",
111000080,11,"アリス","心通う邂逅",5,1,1,0,111000080,201000000,-1,111000080,1660,166920,270,27432,85,8345,170,17240,1,0,0,1,0,0,2,0,0,2,0,0,"彼女の愛竜《雨縁》は、彼女に<br>とってかけがえない存在だった。<br>行方知れずとなった今、相棒を想<br>う彼女の瞳には憂いが宿る。",1600,20000,100,10,20,"hlog_111000080_alc_5_01_xxx","hlog_111000081_alc_5_01_xxx",False,"Chara_comment/111000080","Chara_comment/111000081","111000080_cha","111000081_cha","Chara_icon/111000080","Chara_icon/111000081","Chara_icon_loss/111000080","Chara_icon_loss/111000081","2019/01/01",True,"1",
112000010,12,"ユージオ","希求の若芽",3,9,4,0,112000010,208000000,-1,112000010,1400,141120,168,16932,70,7055,140,14110,1,0,0,1,0,0,2,0,0,99999,0,0,"ノーランガルス帝立修剣学校に所<br>属する上級修剣士。元はルーリッ<br>ド村の《刻み手》であったが、天<br>職を全うし《剣士》に転身した。",400,6000,100,10,20,"hlog_112000010_ego_3_01_xxx","hlog_112000010_ego_3_01_xxx",False,"Chara_comment/112000010","Chara_comment/112000010","112000010_cha","112000010_cha","Chara_icon/112000010","Chara_icon/112000010","Chara_icon_loss/112000010","Chara_icon_loss/112000010","2019/01/01",True,"1",
112000020,12,"ユージオ","氷銀の整合騎士",3,1,1,0,112000020,201000000,-1,112000020,1120,112900,204,20322,55,5645,140,14110,1,0,0,1,0,0,2,0,0,99999,0,0,"整合騎士となったユージオの姿。<br>その経緯は不明ながら、強力な神<br>器《青薔薇の剣》を意のままに操<br>るその実力は折り紙付きだろう。",400,6000,100,10,20,"hlog_112000020_ego_3_01_xxx","hlog_112000020_ego_3_01_xxx",False,"Chara_comment/112000020","Chara_comment/112000020","112000020_cha","112000020_cha","Chara_icon/112000020","Chara_icon/112000020","Chara_icon_loss/112000020","Chara_icon_loss/112000020","2019/01/01",True,"1",
112000030,12,"ユージオ","精勤す修剣士",3,1,4,0,112000030,201000000,-1,112000030,1400,141120,168,16932,70,7055,140,14110,1,0,0,1,0,0,2,0,0,99999,0,0,"ノーランガルス帝立修剣学校に所<br>属する上級修剣士。元はルーリッ<br>ド村の《刻み手》であったが、天<br>職を全うし《剣士》に転身した。",400,6000,100,10,20,"hlog_112000030_ego_3_01_xxx","hlog_112000030_ego_3_01_xxx",False,"Chara_comment/112000030","Chara_comment/112000030","112000030_cha","112000030_cha","Chara_icon/112000030","Chara_icon/112000030","Chara_icon_loss/112000030","Chara_icon_loss/112000030","2019/01/01",True,"1",
112000040,12,"ユージオ","青銀の英剣",4,1,4,0,112000040,201000000,-1,112000040,1600,161280,192,19356,80,8065,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"整合騎士となる前に記憶を操作さ<br>れたのか、この記録における彼が<br>笑顔を見せることは無い。ただ<br>淡々と敵を屠るのみである。",800,10000,100,10,20,"hlog_112000040_ego_4_01_xxx","hlog_112000040_ego_4_01_xxx",False,"Chara_comment/112000040","Chara_comment/112000040","112000040_cha","112000040_cha","Chara_icon/112000040","Chara_icon/112000040","Chara_icon_loss/112000040","Chara_icon_loss/112000040","2019/01/01",True,"1",
112000050,12,"ユージオ","安息日の朗笑",4,1,1,0,112000050,201000000,-1,112000050,1280,129020,228,23226,65,6450,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"努力家な彼は、生まれによる経験<br>の浅さを勤勉さによってカバーし<br>てきた。そんな彼も安息日には剣<br>を手放し穏やかな笑みを見せる。<br>",800,10000,100,10,20,"hlog_112000050_ego_4_01_xxx","hlog_112000050_ego_4_01_xxx",False,"Chara_comment/112000050","Chara_comment/112000050","112000050_cha","112000050_cha","Chara_icon/112000050","Chara_icon/112000050","Chara_icon_loss/112000050","Chara_icon_loss/112000050","2019/01/01",True,"1",
112000060,12,"ユージオ","飢愛の繰人形",5,1,3,0,112000060,201000000,-1,112000060,1620,163300,174,17418,80,8165,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"大切なものを手放した彼の目に映<br>るのは虚構の愛ばかりだった。<br>どこまでも空虚な心を埋めるよう<br>にその頬を涙が伝う。",1600,20000,100,10,20,"hlog_112000060_ego_5_01_xxx","hlog_112000061_ego_5_01_xxx",False,"Chara_comment/112000060","Chara_comment/112000061","112000060_cha","112000061_cha","Chara_icon/112000060","Chara_icon/112000061","Chara_icon_loss/112000060","Chara_icon_loss/112000061","2019/01/01",True,"1",
112000070,12,"ユージオ","安らぎの素顔",4,1,4,0,112000070,201000000,-1,112000070,1600,161280,192,19356,80,8065,160,16130,1,0,0,1,0,0,2,0,0,2,0,0,"Unknownへ来た後の彼の、無防備<br>な寝顔を記録した一枚。こうした<br>一面を見せるのは、彼がこちらの<br>世界へ慣れてきた証拠だろうか。",800,10000,100,10,20,"hlog_112000070_ego_4_01_xxx","hlog_112000070_ego_4_01_xxx",False,"Chara_comment/112000070","Chara_comment/112000070","112000070_cha","112000070_cha","Chara_icon/112000070","Chara_icon/112000070","Chara_icon_loss/112000070","Chara_icon_loss/112000070","2019/01/01",True,"1",
112000080,12,"ユージオ","かの剣技の継承者",5,2,1,0,112000080,201000000,201000000,112000080,1440,145150,258,26130,70,7260,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"《アインクラッド流》剣術の使い<br>手である彼は、キリトに師事を仰<br>ぐ。《二刀流》への挑戦は、無茶<br>か無謀か、それとも――？",1600,20000,100,10,20,"hlog_112000080_ego_5_01_xxx","hlog_112000081_ego_5_01_xxx",False,"Chara_comment/112000080","Chara_comment/112000081","112000080_cha","112000081_cha","Chara_icon/112000080","Chara_icon/112000081","Chara_icon_loss/112000080","Chara_icon_loss/112000081","2019/01/01",True,"1",
101000200,1,"キリト","修剣の異端児",5,1,4,0,101000200,201000000,-1,101000200,1800,181440,216,21774,90,9070,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"あちらの世界において上級修剣士<br>となったキリトの姿。持ち前の発<br>想力は剣の上達以外にも遺憾なく<br>発揮され相棒を振り回している。",1600,20000,100,10,20,"hlog_101000200_kir_5_01_xxx","hlog_101000201_kir_5_01_xxx",False,"Chara_comment/101000200","Chara_comment/101000201","101000200_cha","101000201_cha","Chara_icon/101000200","Chara_icon/101000201","Chara_icon_loss/101000200","Chara_icon_loss/101000201","2019/01/01",True,"1",
109000160,9,"ユウキ","紅葉の祝福",5,4,1,0,109000160,203000000,-1,109000160,1440,145150,288,28740,65,6530,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"Unknownにおいて紅葉狩りに訪れ<br>た際の一枚。降り注ぐ紅葉はまる<br>で祝福のように彼女を彩るが、本<br>人は美味しいお弁当に夢中。",1600,20000,100,10,20,"hlog_109000160_yuu_5_01_xxx","hlog_109000161_yuu_5_01_xxx",False,"Chara_comment/109000160","Chara_comment/109000161","109000160_cha","109000161_cha","Chara_icon/109000160","Chara_icon/109000161","Chara_icon_loss/109000160","Chara_icon_loss/109000161","2019/01/01",True,"1",
102000200,2,"アスナ","慈愛の光彩",4,10,3,0,102000200,209000000,-1,102000200,1300,130640,156,15480,65,6530,230,23220,1,0,0,1,0,0,2,0,0,2,0,0,"紅葉の下、ピクニックともなれば<br>料理上手の彼女の腕が鳴る。<br>思い出のサンドイッチには愛情の<br>隠し味を添えて。",800,10000,100,10,20,"hlog_102000200_asu_4_01_xxx","hlog_102000200_asu_4_01_xxx",False,"Chara_comment/102000200","Chara_comment/102000200","102000200_cha","102000200_cha","Chara_icon/102000200","Chara_icon/102000200","Chara_icon_loss/102000200","Chara_icon_loss/102000200","2019/01/01",True,"1",
105000150,5,"リズベット","快活なお誘い",4,11,3,0,105000150,211000000,-1,105000150,1440,145150,138,13932,85,8710,190,19350,1,0,0,1,0,0,2,0,0,2,0,0,"紅葉狩りにピッタリのこの季節、<br>快活な彼女が指し示すは赤々と色<br>付いた美しい山々。ほら、早くし<br>ないと置いてっちゃうわよ！",800,10000,100,10,20,"hlog_105000150_lis_4_01_xxx","hlog_105000150_lis_4_01_xxx",False,"Chara_comment/105000150","Chara_comment/105000150","105000150_cha","105000150_cha","Chara_icon/105000150","Chara_icon/105000150","Chara_icon_loss/105000150","Chara_icon_loss/105000150","2019/01/01",True,"1",
106000160,6,"シリカ","至福のひと時",4,8,4,0,106000160,207000000,-1,106000160,1280,129020,174,17418,65,6450,190,19350,1,0,0,1,0,0,2,0,0,2,0,0,"紅葉の下、みんなで持ち寄ったお<br>弁当を並べればちょっとしたパー<br>ティの始まり。思い出のチーズ<br>ケーキを手に、笑みがこぼれる。",800,10000,100,10,20,"hlog_106000160_sil_4_01_xxx","hlog_106000160_sil_4_01_xxx",False,"Chara_comment/106000160","Chara_comment/106000160","106000160_cha","106000160_cha","Chara_icon/106000160","Chara_icon/106000160","Chara_icon_loss/106000160","Chara_icon_loss/106000160","2019/01/01",True,"1",
103000170,3,"リーファ","恥じらい乙女",5,6,1,0,103000170,205000000,-1,103000170,1440,145150,258,26130,60,5805,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"《ALO》では妖精然とした姿の彼<br>女も、現実世界では思春期只中の<br>少女に違いない。気になるヒトの<br>前で上気する頬を隠し切れない。",1600,20000,100,10,20,"hlog_103000170_lea_5_01_xxx","hlog_103000171_lea_5_01_xxx",False,"Chara_comment/103000170","Chara_comment/103000171","103000170_cha","103000171_cha","Chara_icon/103000170","Chara_icon/103000171","Chara_icon_loss/103000170","Chara_icon_loss/103000171","2019/01/01",True,"1",
103000180,3,"リーファ","月夜にかける想い",5,6,3,0,103000180,205000000,-1,103000180,1620,163300,174,17418,65,6530,260,26130,1,0,0,1,0,0,2,0,0,2,0,0,"月光を浴びて浮遊する彼女の顔に<br>は隠し切れない憂いがにじむ。<br>月を見上げて胸を詰まらせる、<br>その想いは誰がため。",1600,20000,100,10,20,"hlog_103000180_lea_5_01_xxx","hlog_103000181_lea_5_01_xxx",False,"Chara_comment/103000180","Chara_comment/103000181","103000180_cha","103000181_cha","Chara_icon/103000180","Chara_icon/103000181","Chara_icon_loss/103000180","Chara_icon_loss/103000181","2019/01/01",True,"1",
105000160,5,"リズベット","信頼の口付け",5,10,4,0,105000160,209000000,-1,105000160,1800,181440,192,19596,110,10885,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"根が真面目な彼女だからこそ、<br>その口付けには自身の武器への、<br>そして共に戦うあなたへの信頼が<br>にじむ。",1600,20000,100,10,20,"hlog_105000160_lis_5_01_xxx","hlog_105000161_lis_5_01_xxx",False,"Chara_comment/105000160","Chara_comment/105000161","105000160_cha","105000161_cha","Chara_icon/105000160","Chara_icon/105000161","Chara_icon_loss/105000160","Chara_icon_loss/105000161","2019/01/01",True,"1",
111000090,11,"アリス","光明もたらす者",5,1,1,0,111000090,201000000,-1,111000090,1660,166920,270,27432,85,8345,170,17240,1,0,0,1,0,0,2,0,0,2,0,0,"強靭な意志の力を宿す高潔な彼女<br>の精神は、やがて己の呪縛を解き<br>放つに至る。痛みと共に胸に溢れ<br>るのは確かな温かさだった。",1600,20000,100,10,20,"hlog_111000090_alc_5_01_xxx","hlog_111000091_alc_5_01_xxx",False,"Chara_comment/111000090","Chara_comment/111000091","111000090_cha","111000091_cha","Chara_icon/111000090","Chara_icon/111000091","Chara_icon_loss/111000090","Chara_icon_loss/111000091","2019/01/01",False,"1",
104000200,4,"シノン","湯浴みの紅潮",5,11,4,2,104000200,211000000,-1,104000200,1440,145150,240,23952,70,7260,200,19960,100900,50,0,101000,50,0,2,0,0,2,0,0,"温泉で身も心も温まり、リラック<br>スした様子の彼女。警戒心の強い<br>彼女の表情もここではゆるりと<br>綻ぶことだろう。",1600,20000,100,10,20,"hlog_104000200_sin_5_01_xxx","hlog_104000201_sin_5_01_xxx",False,"Chara_comment/104000200","Chara_comment/104000201","104000200_cha","104000201_cha","Chara_icon/104000200","Chara_icon/104000201","Chara_icon_loss/104000200","Chara_icon_loss/104000201","2019/01/01",True,"1",
106000170,6,"シリカ","秘湯の恥じらい",5,4,4,2,106000170,203000000,-1,106000170,1440,145150,192,19596,70,7260,220,21770,100900,50,0,101000,50,0,2,0,0,2,0,0,"秘湯に辿り着いた彼女。温かな<br>温泉に思わず気が緩んだのか、何<br>やらハプニングの様子？はわわ、<br>み、見ないでください～～っ！",1600,20000,100,10,20,"hlog_106000170_sil_5_01_xxx","hlog_106000171_sil_5_01_xxx",False,"Chara_comment/106000170","Chara_comment/106000171","106000170_cha","106000171_cha","Chara_icon/106000170","Chara_icon/106000171","Chara_icon_loss/106000170","Chara_icon_loss/106000171","2019/01/01",True,"1",
111000100,11,"アリス","火照る温浴",5,1,4,2,111000100,201000000,-1,111000100,2070,208660,228,22860,105,10435,170,17240,100900,50,0,101000,50,0,2,0,0,2,0,0,"初体験の東洋式大浴場で、身体の<br>芯から温まった彼女。普段の凛と<br>した佇まいとは裏腹に、ここでは<br>安らいだ表情が窺える。",1600,20000,100,10,20,"hlog_111000100_alc_5_01_xxx","hlog_111000101_alc_5_01_xxx",False,"Chara_comment/111000100","Chara_comment/111000101","111000100_cha","111000101_cha","Chara_icon/111000100","Chara_icon/111000101","Chara_icon_loss/111000100","Chara_icon_loss/111000101","2019/01/01",True,"1",
102000210,2,"アスナ","愛の誓い",5,3,3,0,102000210,202000000,-1,102000210,1460,146970,174,17418,75,7350,260,26130,1,0,0,1,0,0,2,0,0,2,0,0,"彼女が過酷なアインクラッドを<br>戦い抜く原動力となったのは、<br>深く強い愛情だった。誓いの指輪<br>に想いを乗せ、彼女は前を向く。",1600,20000,100,10,20,"hlog_102000210_asu_5_01_xxx","hlog_102000211_asu_5_01_xxx",False,"Chara_comment/102000210","Chara_comment/102000211","102000210_cha","102000211_cha","Chara_icon/102000210","Chara_icon/102000211","Chara_icon_loss/102000210","Chara_icon_loss/102000211","2019/01/01",True,"1",
109000170,9,"ユウキ","揺蕩う夢幻",5,1,1,0,109000170,201000000,-1,109000170,1440,145150,288,28740,65,6530,180,18140,1,0,0,1,0,0,2,0,0,2,0,0,"笑顔を絶やさない彼女だが、その<br>明るさとは裏腹な儚さも併せ<br>持つ。微睡の中、彼女はどんな夢<br>を見るのだろう。",1600,20000,100,10,20,"hlog_109000170_yuu_5_01_xxx","hlog_109000171_yuu_5_01_xxx",False,"Chara_comment/109000170","Chara_comment/109000171","109000170_cha","109000171_cha","Chara_icon/109000170","Chara_icon/109000171","Chara_icon_loss/109000170","Chara_icon_loss/109000171","2019/01/01",True,"1",
108000130,8,"エギル","雄大豪壮",5,9,1,0,108000130,208000000,-1,108000130,1730,174180,288,28740,80,7985,160,16330,1,0,0,1,0,0,2,0,0,2,0,0,"大きな体躯と冷静な判断力、懐の<br>深さを併せ持つ彼は、攻略組の中<br>でも一目置かれる存在であった。",1600,20000,100,10,20,"hlog_108000130_agi_5_01_xxx","hlog_108000131_agi_5_01_xxx",False,"Chara_comment/108000130","Chara_comment/108000131","108000130_cha","108000131_cha","Chara_icon/108000130","Chara_icon/108000131","Chara_icon_loss/108000130","Chara_icon_loss/108000131","2019/01/01",True,"1",
104000210,4,"シノン","いじっぱりスナイプ",5,14,4,0,104000210,215000000,-1,104000210,1440,145150,240,23952,70,7260,200,19960,1,0,0,1,0,0,2,0,0,2,0,0,"狙撃手として、戦闘中は常に平静<br>を欠かない彼女だが、親しい友の<br>前ではペースを乱されることも。<br>",1600,20000,100,10,20,"hlog_104000210_sin_5_01_xxx","hlog_104000211_sin_5_01_xxx",False,"Chara_comment/104000210","Chara_comment/104000211","104000210_cha","104000211_cha","Chara_icon/104000210","Chara_icon/104000211","Chara_icon_loss/104000210","Chara_icon_loss/104000211","2019/01/01",True,"1",
101000210,1,"キリト","超越する意志力",5,2,1,0,101000210,201000000,201000001,101000210,1440,145150,258,26130,70,7260,180,18140,107000,0,0,1,0,0,2,0,0,2,0,0,"SAOをクリアへと導いたのは<br>鍛え上げられたステータスでも<br>特別なスキルでもなく、システム<br>をも超越する意志の力であった。",1600,20000,100,10,20,"hlog_101000210_kir_5_01_xxx","hlog_101000211_kir_5_01_xxx",False,"Chara_comment/101000210","Chara_comment/101000211","101000210_cha","101000211_cha","Chara_icon/101000210","Chara_icon/101000211","Chara_icon_loss/101000210","Chara_icon_loss/101000211","2019/01/01",True,"1",
102000220,2,"アスナ","奇跡績む想愛",5,3,4,0,102000220,202000000,-1,102000220,1620,163300,216,21774,80,8165,220,21770,1,0,0,1,0,0,2,0,0,2,0,0,"麻痺ステータスは、本来アイテム<br>か時間経過でしか解除されないが<br>彼女の愛情はシステムの壁をも<br>破り、想い人の命を救った。",1600,20000,100,10,20,"hlog_102000220_asu_5_01_xxx","hlog_102000221_asu_5_01_xxx",False,"Chara_comment/102000220","Chara_comment/102000221","102000220_cha","102000221_cha","Chara_icon/102000220","Chara_icon/102000221","Chara_icon_loss/102000220","Chara_icon_loss/102000221","2019/01/01",True,"1",
107000130,7,"クライン","緊褌の抜刀",5,6,1,0,107000130,205000000,-1,107000130,1580,159670,288,28740,70,7260,140,14520,1,0,0,1,0,0,2,0,0,2,0,0,"普段は飄々とした彼だが、勝負と<br>なると一変する。ギルドメンバー<br>の命も背負い、抜刀するその眼差<br>しは真剣そのものだ。",1600,20000,100,10,20,"hlog_107000130_kle_5_01_xxx","hlog_107000131_kle_5_01_xxx",False,"Chara_comment/107000130","Chara_comment/107000131","107000130_cha","107000131_cha","Chara_icon/107000130","Chara_icon/107000131","Chara_icon_loss/107000130","Chara_icon_loss/107000131","2019/01/01",True,"1",
