SupportLogId,CharaId,Name,Rarity,SupportLogTypeId,SalePrice,CompositionExp,AwakeningExp,UseRank,GroupNo,AdaptableAppearAppend,PunisherAppearAppend,State,PassiveState,PowerDefaultValue,CltDefaultValue,Awakening1Power,Awakening1Clt,Awakening2Power,Awakening2Clt,Awakening3Power,Awakening3Clt,Awakening4Power,Awakening4Clt,Awakening5Power,Awakening5Clt,NormalLeader,HoloLeader,UiDisplayPowerTitle,UiDisplayPowerContent,Prefab,CutinMode,SkillVoiceId,SkillName,NameInSkillCutin,SkillText,SkillTextInSkillCutin,CharaInfo,CutinImage,CutinImageAwake,StatusCharaIcon,StatusCharaIconAwake,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
203000110,999,"《フェアリードリーマー》リーファ",4,3,800,15000,100,1,0,0,0,"s203000110",,28,180,30,172,32,168,35,164,38,160,40,156,5,10,"ボーナス増加量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_LEA_SUP_015","シスターズ・チアリング","シスターズ・〇〇〇チアリング","攻撃中のメンバーのスキルを<br>再使用可能にした後、30秒間<br>リーグポイントの獲得量を増加<br>させる。覚醒で増加量が上昇。","クールタイムスキップ＋リーグポイントの獲得量上昇","妹ゆえの人懐っこい笑顔を向けら<br>れれば、誰もが心癒される。<br>来てくれてありがとう！これから<br>も応援してね！","slog_203000110","slog_203000110","Chara_icon/203000110","Chara_icon/203000110","2020/06/09 7:00:00",True,"1",
206000080,999,"《プリティシンガー》シリカ",5,2,1600,20000,100,1,0,0,0,"s206000080",,20,185,22,177,24,169,26,165,28,161,30,157,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_SIL_SUP_015","エンカレッジ・ソング","エンカレッジ・〇〇〇〇ソング","自パーティのINTを100％、<br>リーグポイント獲得量を25％、<br>移動速度も上昇させる。<br>覚醒で効果時間が延長。","自パーティのINT＆リーグポイント獲得量＆移動速度上昇","普段からアイドルに憧れる彼女に<br>とって、この舞台は独壇場！その<br>歌声は会場を熱狂させる。<br>えへへっ皆！応援ありがとうー！","slog_206000080","slog_206000080","Chara_icon/206000080","Chara_icon/206000080","2020/06/09 7:00:00",True,"1",
205000080,999,"《スイートスミス》リズベット",4,1,800,15000,100,1,0,0,0,"s205000080",,30,85,35,75,40,70,45,65,50,60,55,55,10,20,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_LIS_SUP_015","ブリング・オポチュニティ","ブリング・〇〇〇オポチュニティ","戦闘不能状態のメンバーを2人<br>復帰させ、自パーティのSTRを<br>10秒間120％上昇させる。<br>覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋自パーティのSTR上昇","面倒見の良い彼女がいれば、お客<br>さん皆が喜ぶステージを作り上げ<br>られるはず！<br>さぁみんな、いっくわよー！","slog_205000080","slog_205000080","Chara_icon/205000080","Chara_icon/205000080","2020/06/09 7:00:00",True,"1",
291000040,999,"《マスターの贈り物》リコ",5,3,1600,20000,100,1,0,0,0,"s291000040",,95,155,97,154,100,152,104,149,110,145,120,140,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_REC_SUP_032","ジェニュイン・ナビゲーション","ジェニュイン・〇ナビゲーション","スキルポーションと<br>レコードメダル、グリードの<br>位置をミニマップに表示する。<br>覚醒で効果時間が延長。","スキルポーション＆レコードメダル＆グリードサーチ発動","大切な方からいただいた、信頼の<br>証。私の心のままに過ごして良い<br>のだと、あなたと共にいて良いの<br>だと言って貰えているようで。","slog_291000040","slog_291000040","Chara_icon/291000040","Chara_icon/291000040","2020/06/16 7:00:00",True,"1",
216000050,999,"《チアー・アップ！》フィリア",5,2,1600,20000,100,1,0,0,0,"s216000050",,25,180,30,160,33,150,36,140,38,130,40,120,4,8,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"スウィフト・アドベンチャー","スウィフト・〇〇〇アドベンチャー","レコードメダルとグリードの位置<br>をミニマップに表示、自パーティ<br>の移動速度を上昇させる。<br>覚醒で効果時間が延長。","レコードメダル＆グリードサーチ発動＋移動速度上昇","数多の冒険を経験した彼女に応援<br>されれば逆転の発想が閃くかも。<br>フレー！フレー！まだまだいける<br>よ！","slog_216000050","slog_216000050","Chara_icon/216000050","Chara_icon/216000050","2020/09/22 7:00:00",True,"1",
202000120,999,"《チアフル・リーダー》アスナ",4,1,800,15000,100,1,0,0,0,"s202000120",,40,90,40,85,45,80,50,75,55,70,60,65,10,20,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_ASU_SUP_016","リカバー・ディレクション","リカバー・〇〇〇ディレクション","自パーティの耐久値と状態異常を<br>回復し、STRを10秒間200％<br>上昇させる。<br>覚醒で回復量が上昇。","耐久値と状態異常を回復＋自パーティのSTR上昇","副団長として攻略組を率いた彼女<br>の統率力で、皆も一致団結。<br>みんな、もうひと踏ん張りだよ！<br>頑張ってね♪","slog_202000120","slog_202000120","Chara_icon/202000120","Chara_icon/202000120","2020/09/22 7:00:00",True,"1",
203000120,999,"《チアフル・ジャンプ》リーファ",4,2,800,15000,100,1,0,0,0,"s203000120",,60,60,66,58,71,56,75,54,78,52,80,50,10,20,"ボーナス増加量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_LEA_SUP_016","エフィシェント・コール","エフィシェント・〇〇〇〇コール","10秒間、ラストアタックで<br>得られるボーナスポイントが<br>増加する。<br>覚醒で増加量が上昇。","ラストアタックで得られるボーナスポイント量上昇","エネルギッシュな妖精の応援を<br>受ければ、攻撃も冴え渡るはず。<br>精一杯応援するよ！あたしの元気<br>を分けてあげる！","slog_203000120","slog_203000120","Chara_icon/203000120","Chara_icon/203000120","2020/09/22 7:00:00",True,"1",
206000090,999,"《チアフル・エール》シリカ",4,2,800,15000,100,1,0,0,0,"s206000090",,60,60,66,58,71,56,75,54,78,52,80,50,10,20,"ボーナス増加量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_SIL_SUP_016","ファースト・スピリット","ファースト・〇〇〇〇スピリット","10秒間、ファーストアタックで<br>得られるボーナスポイントが<br>増加する。<br>覚醒で増加量が上昇。","ファーストアタックで得られるボーナスポイント量上昇","アイドル的な愛らしさを持つ<br>彼女の声援で、皆の士気も上昇<br>間違いなし。<br>みなさーん！ファイトですよっ！","slog_206000090","slog_206000090","Chara_icon/206000090","Chara_icon/206000090","2020/09/22 7:00:00",True,"1",
202000130,999,"《愛を紡ぐ天使》アスナ",5,2,1600,20000,100,1,0,0,0,"s202000130",,80,200,86,185,91,172,95,161,98,153,100,150,10,20,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_ASU_SUP_036","エンジェル・ブレッシング","エンジェル・〇〇ブレッシング","自パーティに全属性への耐性を<br>付与するとともに、<br>耐久値を徐々に回復する。<br>覚醒で効果時間が延長。","全属性耐性+リジェネレイト付与","純白の羽根に包まれた美しき天使<br>は、豊かな愛を教えてくれる。<br>一片の穢れ無き清らかな想いが<br>世界を導くことだろう。","slog_202000130","slog_202000130","Chara_icon/202000130","Chara_icon/202000130","2020/10/13 7:00:00",True,"1",
212000040,999,"《闇の貴公子》ユージオ",4,3,800,15000,100,1,0,0,0,"s212000040",,25,180,30,170,33,160,36,155,38,150,40,145,5,10,"召喚増強レベル","{0}レベル","skill_3_2line_moji86","un_2line_moji86","CH_EUG_SUP_036","コール・デーモン","コール・デーモン","強力な悪魔系Mobを<br>2体召喚し、戦闘支援を<br>受ける。覚醒で召喚Mobの<br>レベルが増強。","お助けMob【悪魔系】を召喚","凍てついた闇のオーラを纏った<br>漆黒の貴公子。全てを手にし、意<br>のままにする彼の、それでもなお<br>満たされぬ心を埋めるものとは。","slog_212000040","slog_212000040","Chara_icon/212000040","Chara_icon/212000040","2020/10/13 7:00:00",True,"1",
201000070,999,"《宵闇の戦士》キリト",5,3,1600,20000,100,1,0,0,0,"s201000070",,60,130,70,118,80,106,85,100,90,94,95,88,10,20,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_KIR_SUP_036","デーモン・ブロー","デーモン・ブロー","闇属性の強力な広範囲攻撃を放ち<br>敵にダメージと麻痺状態を<br>与える。<br>覚醒で攻撃力上昇。","闇属性の広範囲攻撃＋麻痺を付与","夜闇を彷徨う最強の戦士。彼に<br>敵わぬ相手など、この世界のどこ<br>にもいない。それでも彼は頂点を<br>目指して、矛を振るい続ける。","slog_201000070","slog_201000070","Chara_icon/201000070","Chara_icon/201000070","2020/10/13 7:00:00",True,"1",
211000040,999,"《光輝の天使》アリス",4,1,800,15000,100,1,0,0,0,"s211000040",,45,85,50,75,55,70,60,65,65,60,70,55,10,20,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_ALI_SUP_036","ホーリー・セラピー","ホーリー・〇〇〇〇〇セラピー","戦闘不能状態のメンバーを2人<br>復帰させ、自パーティのSTRを<br>10秒間100％上昇させる。<br>覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋自パーティのSTR上昇","光り輝く美しき天使は、規律ある<br>正しき世の中へと導いてくれる。<br>世界中が思いやりにあふれ、秩序<br>ある暮らしが保たれますように。","slog_211000040","slog_211000040","Chara_icon/211000040","Chara_icon/211000040","2020/10/13 7:00:00",True,"1",
290000100,999,"《愛しき闇天使》ユイ",3,2,400,10000,100,3,0,0,0,"s290000100",,800,300,820,299,840,298,860,297,880,296,900,295,10,20,"ボーナス増加量","{0}%","skill_3_2line_moji86","un_2line_moji86","CH_YUI_SUP_036","ヘヴンアンドヘル","ヘヴンアンドヘル","【獲得ポイントが3位の時のみ<br>発動可能】30秒間、ラスト<br>アタックボーナスポイントが<br>増加する。覚醒で増加量が上昇。","【発動条件・3位】ラストアタックボーナスポイント上昇","愛情深き天使と最強の戦士の間に<br>生まれた子は、両翼の愛らしい<br>闇天使。彼女こそが、二つの世界<br>の架け橋となることだろう。","slog_290000100","slog_290000100","Chara_icon/290000100","Chara_icon/290000100","2020/10/13 7:00:00",True,"1",
204000090,999,"《揺るぎない信愛》シノン",5,2,1600,20000,100,1,0,0,0,"s204000090",,20,200,22,194,24,189,26,185,27,182,28,180,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_SIN_SUP_022","トラスト・オブ・ラブ","トラスト・〇〇〇〇オブ・ラブ","自パーティのSTRを120％、<br>リーグポイント獲得量を30％、<br>移動速度も上昇させる。<br>覚醒で効果時間が延長。","自パーティのSTR＆リーグポイント獲得量＆移動速度上昇","普段はクールな彼女も、絆を結ん<br>だ伴侶と寄り添い、穏やかな笑み<br>を浮かべる。こんな日が来るとは<br>ね…嬉しいに決まってるわよ。","slog_204000090","slog_204000090","Chara_icon/204000090","Chara_icon/204000090","2020/07/21 7:00:00",True,"1",
209000100,999,"《夢へ至る純愛》ユウキ",5,3,1600,20000,100,1,0,0,0,"s209000100",,30,300,34,298,38,296,40,294,42,292,44,290,5,10,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_YUU_SUP_022","ピュアリー・ウィッシュ","ピュアリー・〇〇〇ウィッシュ","レコードメダルを再配置。メダル<br>の位置をミニマップに表示し、<br>リーグポイント獲得量も50%<br>増加。覚醒で効果時間が延長。","メダル再配置＋サーチ発動＋リーグポイント獲得量上昇","傍らに佇むは絆を結んだ伴侶。少<br>女の儚い願いが、花開く瞬間だっ<br>た。こんなに幸せでいいのかな？<br>嬉しくて仕方ないんだ。","slog_209000100","slog_209000100","Chara_icon/209000100","Chara_icon/209000100","2020/07/21 7:00:00",True,"1",
201000080,999,"《運命の寵愛》キリト",4,3,800,15000,100,1,0,0,0,"s201000080",,10,90,12,85,14,81,15,79,16,77,17,75,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_KIR_SUP_022","ブラッキー・ブライド","ブラッキー・〇〇〇〇ブライド","攻撃中のメンバーのスキルを<br>再使用可能にした後、自パーティ<br>の攻撃に闇属性を付与する。<br>覚醒で効果時間が延長。","クールタイムスキップ＋闇属性付与","はぁ、仕方ないな…たまには流さ<br>れてみますか。そんなことを言う<br>彼女（？）だが、堂に入った花嫁<br>姿に、伴侶も思わず困惑ぎみ。","slog_201000080","slog_201000080","Chara_icon/201000080","Chara_icon/201000080","2020/07/21 7:00:00",True,"1",
202000140,999,"《美貌の愛妻》アスナ",4,3,800,15000,100,1,0,0,0,"s202000140",,10,90,12,85,14,81,15,79,16,77,17,75,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_ASU_SUP_022","ビューティ・ブライド","ビューティ・〇〇〇〇ブライド","攻撃中のメンバーのスキルを<br>再使用可能にした後、自パーティ<br>の攻撃に火属性を付与する。<br>覚醒で効果時間が延長。","クールタイムスキップ＋火属性付与","純白のドレスを纏った彼女は、眩<br>い閃光の如く美しい。絆を結んだ<br>伴侶は幸せ者だろう。わたしね、<br>今日のことは永遠に忘れないよ。","slog_202000140","slog_202000140","Chara_icon/202000140","Chara_icon/202000140","2020/07/21 7:00:00",True,"1",
203000130,999,"《豊かなる恵愛》直葉",4,3,800,15000,100,1,0,0,0,"s203000130",,10,90,12,85,14,81,15,79,16,77,17,75,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_LEA_SUP_022","グレイス・ブライド","グレイス・〇〇〇〇〇ブライド","攻撃中のメンバーのスキルを<br>再使用可能にした後、自パーティ<br>の攻撃に風属性を付与する。<br>覚醒で効果時間が延長。","クールタイムスキップ＋風属性付与","豊かな想いを胸に、一歩踏み出す<br>少女の姿は、祝福する誰もの心を<br>温かく満たす。あたし、今…とっ<br>ても満たされてるんです。","slog_203000130","slog_203000130","Chara_icon/203000130","Chara_icon/203000130","2020/07/21 7:00:00",True,"1",
205000090,999,"《端麗な深愛》リズベット",4,3,800,15000,100,1,0,0,0,"s205000090",,10,90,12,85,14,81,15,79,16,77,17,75,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86","CH_LIS_SUP_022","スナッズ・ブライド","スナッズ・〇〇〇〇〇ブライド","攻撃中のメンバーのスキルを<br>再使用可能にした後、自パーティ<br>の攻撃に土属性を付与する。<br>覚醒で効果時間が延長。","クールタイムスキップ＋土属性付与","美しいウェディングドレスを纏う<br>彼女は喜びを露に伴侶を見やる。<br>見惚れちゃった？あたしとしては<br>ちょっと自信あるんだけど。","slog_205000090","slog_205000090","Chara_icon/205000090","Chara_icon/205000090","2020/07/21 7:00:00",True,"1",
